시설아이디,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar,생육주차,CO2
B농가,1.0,6.0,441.67,36.67,25.0,355.5,4,0.29364520048602677
B농가,1.0,6.0,479.67,46.17,21.0,148.33,4,0.3398177399756987
B농가,1.0,6.0,531.17,70.33,15.67,41.83,4,0.40239368165249084
B농가,1.0,6.0,562.83,85.83,12.67,0.33,4,0.4408626974483597
B농가,1.0,6.0,560.0,97.0,13.0,0.0,4,0.4374240583232078
B농가,1.0,6.0,562.33,96.83,13.0,0.0,4,0.44025516403402193
B농가,1.0,6.0,566.17,96.83,12.83,0.0,4,0.44492102065613603
B농가,1.0,6.0,568.83,98.17,13.0,0.0,4,0.4481530984204132
B농가,1.0,6.0,570.33,99.17,12.83,0.0,4,0.4499756986634265
B농가,1.0,6.0,574.67,96.83,12.0,0.0,4,0.45524908869987846
B농가,1.0,6.0,578.0,97.67,11.83,0.0,4,0.45929526123936815
B농가,1.0,6.0,587.0,98.17,11.0,0.0,4,0.47023086269744835
B농가,1.0,6.0,596.0,98.17,9.83,0.0,4,0.48116646415552855
B농가,1.0,6.0,604.5,98.17,9.0,0.0,4,0.491494532199271
B농가,1.0,6.0,602.83,98.17,9.83,0.0,4,0.4894653705953828
B농가,1.0,6.0,601.67,99.0,9.83,1.67,4,0.488055893074119
B농가,1.0,6.0,588.67,96.17,10.83,73.83,4,0.4722600243013365
B농가,0.17,6.0,795.0,87.17,13.0,125.5,4,0.7229647630619684
B농가,0.0,6.0,1022.83,74.17,16.33,251.0,4,0.9997934386391252
B농가,0.17,6.0,1022.5,53.83,21.83,465.17,4,0.9993924665856622
B농가,0.67,6.0,1023.0,48.33,22.33,348.5,4,1.0
B농가,0.0,6.0,1022.83,48.17,22.67,319.67,4,0.9997934386391252
B농가,0.33,6.0,1022.83,49.0,21.0,222.0,4,0.9997934386391252
B농가,0.67,6.0,1022.67,52.33,21.33,218.17,4,0.999599027946537
B농가,1.0,6.0,1022.5,58.67,20.17,148.33,4,0.9993924665856622
B농가,1.0,6.0,1022.83,62.83,19.33,97.17,4,0.9997934386391252
B농가,1.0,6.0,1022.5,75.5,17.0,26.67,4,0.9993924665856622
B농가,1.0,6.0,1022.5,89.33,14.5,0.33,4,0.9993924665856622
B농가,1.0,6.0,1022.83,93.33,13.67,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.5,96.33,13.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,93.83,13.0,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.67,96.17,13.0,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,95.33,13.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,96.5,13.0,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.67,96.67,13.0,0.0,4,0.999599027946537
B농가,1.0,6.0,1023.0,97.0,13.0,0.83,4,1.0
B농가,1.0,6.0,1023.0,93.5,13.33,31.67,4,1.0
B농가,1.0,6.0,1022.17,79.17,15.17,69.0,4,0.9989914945321993
B농가,1.0,6.0,1022.33,70.5,17.17,122.5,4,0.9991859052247875
B농가,1.0,6.0,1022.5,60.83,19.5,189.83,4,0.9993924665856622
B농가,1.0,6.0,1022.67,62.83,19.0,184.5,4,0.999599027946537
B농가,1.0,6.0,1022.67,55.67,20.83,278.83,4,0.999599027946537
B농가,1.0,6.0,1023.0,53.0,22.67,323.5,4,1.0
B농가,1.0,6.0,1022.33,51.67,22.33,294.33,4,0.9991859052247875
B농가,1.0,6.0,1022.83,49.33,21.83,225.5,4,0.9997934386391252
B농가,1.0,6.0,1022.5,49.33,21.17,181.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,58.83,18.5,30.17,4,0.999599027946537
B농가,1.0,6.0,1022.83,61.33,16.67,0.33,4,0.9997934386391252
B농가,1.0,6.0,1022.67,80.17,14.83,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,89.17,13.67,0.0,4,0.9993924665856622
B농가,1.0,6.0,1023.0,95.33,13.0,0.0,4,1.0
B농가,1.0,6.0,1022.67,97.17,13.0,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,98.83,12.83,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.33,99.17,12.5,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.5,98.17,12.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.5,98.17,12.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.33,98.5,12.0,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.67,98.83,12.67,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.33,98.67,12.33,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.67,99.0,12.0,1.67,4,0.999599027946537
B농가,1.0,6.0,1022.67,98.5,13.67,37.67,4,0.999599027946537
B농가,1.0,6.0,1022.5,88.33,16.0,122.67,4,0.9993924665856622
B농가,1.0,6.0,1022.67,69.67,19.17,255.33,4,0.999599027946537
B농가,1.0,6.0,1022.83,62.17,22.33,305.5,4,0.9997934386391252
B농가,0.67,6.0,1022.5,53.33,24.33,314.17,4,0.9993924665856622
B농가,0.0,6.0,1022.83,51.83,24.83,333.5,4,0.9997934386391252
B농가,0.83,6.0,1022.67,51.33,23.83,248.33,4,0.999599027946537
B농가,1.0,6.0,1023.0,52.83,23.0,223.0,4,1.0
B농가,1.0,6.0,1022.5,49.33,24.33,227.5,4,0.9993924665856622
B농가,1.0,6.0,1022.67,60.67,21.17,113.83,4,0.999599027946537
B농가,1.0,6.0,1022.83,80.33,18.5,45.5,4,0.9997934386391252
B농가,1.0,6.0,1022.67,91.5,15.17,0.33,4,0.999599027946537
B농가,1.0,6.0,1022.5,91.17,15.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.33,97.33,14.5,0.0,4,0.9991859052247875
B농가,1.0,6.0,1023.0,97.5,13.17,0.0,4,1.0
B농가,1.0,6.0,1022.83,98.5,13.33,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.5,98.33,12.67,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.33,99.67,12.0,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.33,98.67,13.0,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.83,98.17,11.67,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.83,99.67,11.17,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.67,99.33,11.17,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,99.5,11.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,99.33,11.17,2.67,4,0.999599027946537
B농가,1.0,6.0,1022.17,98.17,12.67,57.67,4,0.9989914945321993
B농가,0.17,6.0,1022.33,83.0,17.5,209.5,4,0.9991859052247875
B농가,0.83,5.83,875.17,70.5,21.5,356.5,4,0.8203766707168894
B농가,1.0,6.0,1022.83,58.17,22.33,381.17,4,0.9997934386391252
B농가,0.67,6.0,1022.83,51.5,24.67,478.5,4,0.9997934386391252
B농가,0.0,6.0,1022.33,45.17,26.33,531.17,4,0.9991859052247875
B농가,0.83,6.0,1022.33,45.67,26.0,436.0,4,0.9991859052247875
B농가,0.83,6.0,1022.67,42.83,26.33,356.83,4,0.999599027946537
B농가,1.0,6.0,1022.67,48.67,24.33,232.67,4,0.999599027946537
B농가,1.0,6.0,1023.0,53.17,21.67,137.17,4,1.0
B농가,1.0,6.0,1022.5,71.67,17.33,37.17,4,0.9993924665856622
B농가,1.0,6.0,1022.67,91.33,13.33,0.33,4,0.999599027946537
B농가,1.0,6.0,1022.5,95.83,12.83,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.83,99.0,13.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.33,99.0,12.17,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.67,99.0,12.0,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.67,97.5,11.67,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,98.17,11.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,98.33,10.83,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,99.17,10.0,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.83,99.33,10.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.83,99.67,9.5,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.33,99.33,9.0,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.67,99.33,9.0,3.67,4,0.999599027946537
B농가,1.0,6.0,1022.67,98.33,11.33,74.83,4,0.999599027946537
B농가,1.0,6.0,1022.5,86.5,16.17,218.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,63.0,21.33,336.83,4,0.999599027946537
B농가,1.0,6.0,1022.83,46.83,24.0,438.67,4,0.9997934386391252
B농가,1.0,6.0,1022.67,38.33,26.0,496.5,4,0.999599027946537
B농가,1.0,6.0,1022.83,34.33,26.33,475.0,4,0.9997934386391252
B농가,1.0,6.0,1022.83,30.83,27.67,488.67,4,0.9997934386391252
B농가,0.83,6.0,1023.0,33.83,28.0,436.17,4,1.0
B농가,1.0,6.0,1023.0,36.67,26.33,312.67,4,1.0
B농가,1.0,6.0,1022.83,39.8,23.33,105.0,4,0.9997934386391252
B농가,1.0,6.0,1023.0,66.5,17.0,34.17,4,1.0
B농가,1.0,6.0,1023.0,94.33,13.67,0.33,4,1.0
B농가,1.0,6.0,1022.83,97.67,12.67,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.33,99.0,11.83,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.33,99.33,11.17,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.67,99.33,10.67,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.5,99.0,10.17,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.83,99.17,10.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1023.0,98.67,10.0,0.0,4,1.0
B농가,1.0,6.0,1022.67,98.5,9.83,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.33,98.33,9.17,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.67,99.33,8.83,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.83,98.83,8.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.0,99.5,8.0,2.17,4,0.9987849331713244
B농가,1.0,6.0,1022.83,99.0,10.0,63.0,4,0.9997934386391252
B농가,1.0,6.0,1022.5,88.17,15.83,211.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,67.33,20.0,329.5,4,0.999599027946537
B농가,1.0,6.0,1023.0,53.0,23.33,429.67,4,1.0
B농가,1.0,6.0,1023.0,42.0,25.67,490.67,4,1.0
B농가,1.0,6.0,1022.5,37.5,26.17,514.33,4,0.9993924665856622
B농가,0.33,6.0,1023.0,36.5,27.17,384.5,4,1.0
B농가,0.33,6.0,1022.83,37.67,25.33,339.17,4,0.9997934386391252
B농가,1.0,6.0,1023.0,35.5,25.5,303.67,4,1.0
B농가,1.0,6.0,1023.0,41.17,22.0,138.17,4,1.0
B농가,1.0,6.0,1022.83,72.67,15.5,29.17,4,0.9997934386391252
B농가,1.0,6.0,1022.5,93.33,12.17,0.0,4,0.9993924665856622
B농가,1.0,6.0,1022.67,96.83,11.33,0.0,4,0.999599027946537
B농가,1.0,6.0,1022.33,98.67,11.83,0.0,4,0.9991859052247875
B농가,1.0,6.0,1022.83,99.0,12.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.83,99.33,12.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1022.83,100.0,12.0,0.0,4,0.9997934386391252
B농가,1.0,6.0,1023.0,98.17,11.33,0.0,5,1.0
B농가,1.0,6.0,1022.83,98.67,11.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.5,99.67,11.0,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.33,99.33,11.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.33,99.33,11.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.33,98.5,10.67,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.5,100.0,10.0,2.17,5,0.9993924665856622
B농가,1.0,6.0,1023.0,99.67,12.0,45.67,5,1.0
B농가,1.0,6.0,1022.67,89.33,15.0,174.17,5,0.999599027946537
B농가,1.0,6.0,1022.83,67.0,19.67,337.17,5,0.9997934386391252
B농가,1.0,6.0,1022.67,50.33,23.83,368.83,5,0.999599027946537
B농가,1.0,6.0,1022.83,47.33,25.33,416.5,5,0.9997934386391252
B농가,1.0,6.0,1022.67,43.67,25.33,340.67,5,0.999599027946537
B농가,1.0,6.0,1022.67,47.33,23.5,282.67,5,0.999599027946537
B농가,1.0,6.0,1022.67,49.17,22.33,199.67,5,0.999599027946537
B농가,1.0,6.0,1022.83,56.17,20.83,134.17,5,0.9997934386391252
B농가,1.0,6.0,1022.67,67.17,19.0,72.67,5,0.999599027946537
B농가,1.0,6.0,1022.83,79.33,16.33,21.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,90.33,14.17,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,98.5,14.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.33,98.5,14.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.67,97.83,12.83,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,99.0,11.33,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,100.0,10.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,99.0,10.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,98.5,10.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,99.33,9.67,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,99.33,9.67,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.33,99.0,9.17,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.67,99.17,9.5,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,99.17,10.0,2.67,5,0.999599027946537
B농가,1.0,6.0,1022.5,99.67,12.17,51.17,5,0.9993924665856622
B농가,1.0,6.0,1022.67,98.0,14.17,54.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,90.33,16.33,150.83,5,0.9997934386391252
B농가,1.0,6.0,1022.5,71.5,21.5,296.0,5,0.9993924665856622
B농가,1.0,6.0,1022.67,56.83,21.5,363.33,5,0.999599027946537
B농가,1.0,6.0,1022.83,48.83,24.17,426.33,5,0.9997934386391252
B농가,1.0,6.0,1022.67,46.83,24.33,428.67,5,0.999599027946537
B농가,1.0,6.0,1022.83,47.67,23.83,344.67,5,0.9997934386391252
B농가,1.0,6.0,1022.67,57.17,20.33,137.83,5,0.999599027946537
B농가,1.0,6.0,1022.83,67.17,18.17,52.33,5,0.9997934386391252
B농가,1.0,6.0,1022.33,79.83,16.0,14.5,5,0.9991859052247875
B농가,1.0,6.0,1022.67,95.67,14.33,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,97.5,13.5,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,97.5,13.5,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,97.83,12.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,99.67,12.67,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.33,98.67,13.17,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.67,99.17,13.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,98.33,12.67,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,98.0,12.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.17,98.83,12.0,0.0,5,0.9989914945321993
B농가,1.0,6.0,1022.67,99.0,11.83,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.5,99.67,11.17,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.33,99.33,11.0,1.17,5,0.9991859052247875
B농가,1.0,6.0,1022.33,98.0,12.67,33.67,5,0.9991859052247875
B농가,1.0,6.0,1022.33,96.17,15.67,111.5,5,0.9991859052247875
B농가,1.0,6.0,1022.33,76.5,18.5,245.17,5,0.9991859052247875
B농가,1.0,6.0,1022.67,69.33,20.17,332.67,5,0.999599027946537
B농가,1.0,6.0,1022.67,56.0,23.0,449.67,5,0.999599027946537
B농가,1.0,6.0,1022.67,48.83,25.0,460.67,5,0.999599027946537
B농가,1.0,6.0,1022.5,50.5,24.0,337.33,5,0.9993924665856622
B농가,1.0,6.0,1022.5,49.33,23.5,311.5,5,0.9993924665856622
B농가,1.0,6.0,1022.83,49.0,23.5,286.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,53.83,21.17,168.83,5,0.999599027946537
B농가,1.0,6.0,1022.67,73.67,16.33,27.33,5,0.999599027946537
B농가,1.0,6.0,1022.83,93.5,13.17,0.33,5,0.9997934386391252
B농가,1.0,6.0,1022.83,97.83,12.17,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,99.33,11.33,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.5,98.33,11.0,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.67,99.0,10.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,98.67,10.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.33,98.83,10.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.67,98.67,10.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,100.0,10.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1023.0,99.67,10.0,0.0,5,1.0
B농가,1.0,6.0,1022.83,99.33,9.33,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,99.67,9.33,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.83,98.17,10.17,1.17,5,0.9997934386391252
B농가,1.0,6.0,1022.5,99.0,11.0,44.33,5,0.9993924665856622
B농가,1.0,6.0,1022.67,88.17,16.83,198.67,5,0.999599027946537
B농가,1.0,6.0,1022.5,64.0,19.17,324.5,5,0.9993924665856622
B농가,1.0,6.0,1022.0,53.17,19.83,353.5,5,0.9987849331713244
B농가,1.0,6.0,1023.0,46.67,22.17,396.83,5,1.0
B농가,1.0,6.0,1022.83,45.33,22.0,290.5,5,0.9997934386391252
B농가,1.0,6.0,1022.5,45.33,22.83,310.0,5,0.9993924665856622
B농가,1.0,6.0,1022.5,40.33,24.67,427.17,5,0.9993924665856622
B농가,1.0,6.0,1023.0,47.0,22.0,249.67,5,1.0
B농가,1.0,6.0,1022.83,48.83,18.83,159.17,5,0.9997934386391252
B농가,1.0,6.0,1022.33,62.0,14.5,24.33,5,0.9991859052247875
B농가,1.0,6.0,1022.83,87.0,10.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,97.83,9.5,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.5,98.5,8.33,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.83,99.17,8.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,100.0,8.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,99.33,7.33,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.33,99.33,7.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.33,99.0,7.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.83,99.33,6.33,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.33,100.0,6.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.33,99.0,6.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.67,99.33,5.33,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.17,100.0,5.67,1.17,5,0.9989914945321993
B농가,1.0,6.0,1022.83,99.33,7.17,52.0,5,0.9997934386391252
B농가,1.0,6.0,1022.83,89.33,14.33,211.5,5,0.9997934386391252
B농가,1.0,6.0,1022.67,69.33,17.67,334.83,5,0.999599027946537
B농가,1.0,6.0,1022.83,47.0,20.5,431.83,5,0.9997934386391252
B농가,1.0,6.0,1022.67,36.33,22.5,492.5,5,0.999599027946537
B농가,1.0,6.0,1022.67,33.0,23.83,509.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,33.17,25.33,477.33,5,0.999599027946537
B농가,1.0,6.0,1022.67,35.67,25.17,402.17,5,0.999599027946537
B농가,1.0,6.0,1022.83,39.67,23.5,288.5,5,0.9997934386391252
B농가,1.0,6.0,1022.67,50.0,20.5,151.67,5,0.999599027946537
B농가,1.0,6.0,1022.5,82.67,14.17,23.33,5,0.9993924665856622
B농가,1.0,6.0,1022.83,96.83,12.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.83,98.5,10.83,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.5,99.17,10.0,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.83,99.33,9.17,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,98.83,9.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.5,98.83,8.0,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.33,99.17,8.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.83,99.0,7.33,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.83,99.33,7.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.33,99.67,6.67,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.83,100.0,6.0,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.17,99.67,6.0,0.0,5,0.9989914945321993
B농가,1.0,6.0,1022.33,99.0,6.0,1.67,5,0.9991859052247875
B농가,1.0,6.0,1022.5,99.17,7.33,50.83,5,0.9993924665856622
B농가,1.0,6.0,1022.67,95.0,14.33,203.33,5,0.999599027946537
B농가,1.0,6.0,1022.33,74.0,17.17,327.0,5,0.9991859052247875
B농가,1.0,6.0,1022.83,59.33,21.33,421.67,5,0.9997934386391252
B농가,1.0,6.0,1022.83,50.33,24.17,480.5,5,0.9997934386391252
B농가,1.0,6.0,1022.67,48.0,25.0,483.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,44.67,26.0,446.67,5,0.999599027946537
B농가,1.0,6.0,1022.83,37.0,26.67,396.0,5,0.9997934386391252
B농가,1.0,6.0,1022.83,39.5,24.5,291.5,5,0.9997934386391252
B농가,1.0,6.0,1022.67,48.0,21.83,141.83,5,0.999599027946537
B농가,1.0,6.0,1022.67,96.5,16.17,22.83,5,0.999599027946537
B농가,1.0,6.0,1022.5,97.83,13.67,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.67,98.17,12.5,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.5,97.83,11.83,0.0,5,0.9993924665856622
B농가,1.0,6.0,1023.0,99.33,11.0,0.0,5,1.0
B농가,1.0,6.0,1022.5,99.33,11.0,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.33,99.33,10.0,0.0,5,0.9991859052247875
B농가,1.0,6.0,1022.67,99.0,10.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1023.0,99.67,9.5,0.0,5,1.0
B농가,1.0,6.0,1023.0,99.0,9.33,0.0,5,1.0
B농가,1.0,6.0,1022.5,100.0,10.17,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.17,98.83,10.0,0.0,5,0.9989914945321993
B농가,1.0,6.0,1022.5,99.67,10.67,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.67,99.33,10.0,1.17,5,0.999599027946537
B농가,1.0,6.0,1022.5,98.83,11.67,39.17,5,0.9993924665856622
B농가,1.0,6.0,1022.67,97.67,15.67,81.17,5,0.999599027946537
B농가,1.0,6.0,1022.67,88.5,15.67,107.83,5,0.999599027946537
B농가,1.0,6.0,1022.5,73.33,19.0,232.33,5,0.9993924665856622
B농가,1.0,6.0,1022.67,67.33,21.33,281.67,5,0.999599027946537
B농가,1.0,6.0,1022.67,68.33,20.67,180.0,5,0.999599027946537
B농가,1.0,6.0,1022.5,68.83,20.67,134.17,5,0.9993924665856622
B농가,1.0,6.0,1023.0,74.5,19.5,71.17,5,1.0
B농가,1.0,6.0,1022.5,93.5,17.33,8.0,5,0.9993924665856622
B농가,1.0,6.0,1022.83,96.0,16.0,4.5,5,0.9997934386391252
B농가,1.0,6.0,1023.0,97.33,16.0,1.0,5,1.0
B농가,1.0,6.0,1022.5,98.17,15.33,0.0,5,0.9993924665856622
B농가,1.0,6.0,1022.67,98.5,15.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1023.0,98.5,15.0,0.0,5,1.0
B농가,1.0,6.0,1022.83,98.5,14.5,0.0,5,0.9997934386391252
B농가,1.0,6.0,1022.67,98.83,14.0,0.0,5,0.999599027946537
B농가,1.0,6.0,1022.67,99.33,13.17,0.0,5,0.999599027946537
B농가,1.0,6.0,1023.0,99.0,13.0,0.0,6,1.0
B농가,1.0,6.0,1022.67,99.33,13.0,0.0,6,0.999599027946537
B농가,1.0,6.0,1022.67,99.33,13.0,0.0,6,0.999599027946537
B농가,1.0,6.0,1022.5,99.0,13.0,0.0,6,0.9993924665856622
B농가,1.0,6.0,1022.67,99.17,12.5,0.0,6,0.999599027946537
B농가,1.0,6.0,1022.83,99.17,11.5,0.0,6,0.9997934386391252
B농가,1.0,6.0,1022.17,99.67,11.17,0.0,6,0.9989914945321993
B농가,1.0,6.0,1022.5,99.67,10.83,12.5,6,0.9993924665856622
B농가,1.0,6.0,1022.33,90.5,16.83,184.5,6,0.9991859052247875
B농가,1.0,6.0,1022.83,71.33,22.67,294.83,6,0.9997934386391252
B농가,1.0,6.0,1022.33,59.33,21.33,382.67,6,0.9991859052247875
B농가,1.0,6.0,1022.83,44.33,19.5,420.5,6,0.9997934386391252
B농가,1.0,6.0,1022.83,41.5,20.67,392.67,6,0.9997934386391252
B농가,1.0,6.0,1022.67,38.0,19.83,468.5,6,0.999599027946537
B농가,1.0,6.0,1022.67,35.67,19.67,424.67,6,0.999599027946537
B농가,1.0,6.0,1022.67,39.33,19.17,308.17,6,0.999599027946537
B농가,1.0,6.0,1022.83,44.17,17.5,159.67,6,0.9997934386391252
B농가,1.0,6.0,1022.5,75.17,13.67,21.83,6,0.9993924665856622
B농가,1.0,6.0,1022.33,93.83,10.5,0.0,6,0.9991859052247875
B농가,1.0,6.0,1022.33,94.67,9.5,0.0,6,0.9991859052247875
B농가,1.0,6.0,1022.5,96.33,7.5,0.0,6,0.9993924665856622
B농가,1.0,6.0,1022.5,95.83,7.0,0.0,6,0.9993924665856622
B농가,1.0,6.0,1022.5,96.83,6.83,0.0,6,0.9993924665856622
B농가,1.0,6.0,1022.83,97.17,5.67,0.0,6,0.9997934386391252
B농가,1.0,6.0,1022.5,97.67,5.0,0.0,6,0.9993924665856622
B농가,1.0,6.0,1022.17,98.17,4.33,0.0,6,0.9989914945321993
B농가,1.0,6.0,1022.5,97.17,4.0,0.0,6,0.9993924665856622
B농가,1.0,6.0,1022.67,97.67,3.0,0.0,6,0.999599027946537
B농가,1.0,6.0,1022.67,98.0,3.0,0.0,6,0.999599027946537
B농가,1.0,6.0,1022.67,97.67,3.0,0.0,6,0.999599027946537
B농가,1.0,6.0,1022.17,97.33,2.33,0.83,6,0.9989914945321993
B농가,1.0,6.0,1022.33,96.5,4.0,42.33,6,0.9991859052247875
B농가,1.0,6.0,1022.5,81.17,13.5,189.0,6,0.9993924665856622
B농가,1.0,6.0,1022.67,62.83,18.5,274.33,6,0.999599027946537
B농가,1.0,6.0,1022.5,77.33,14.17,112.67,6,0.9993924665856622
B농가,1.0,6.0,1022.83,73.67,17.33,227.67,6,0.9997934386391252
B농가,1.0,6.0,1023.0,54.0,18.83,486.5,6,1.0
B농가,1.0,6.0,1022.5,48.33,20.33,484.67,6,0.9993924665856622
